feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
4.5984038231217585,-0.38351684039560874,-1.4072581055441722,1.7609408954082557,0.03869013919435239,-0.0072792237562405125,1.1255699610363692,5.104243440891198,-1.237658540033697,0.27449380466072704,1
0.440835389767148,1.0870956721379235,-1.4204236915918724,-3.714124337654623,2.345585355409691,-0.44725570866519293,-2.809506988866478,1.938112470249346,-2.937643411199596,2.1402913030953097,1
-1.3499730927954277,-5.096859960593403,0.3687093548078033,2.433031523419158,-3.069532201263657,-0.8085900131184378,0.7829306917006454,-0.5599859895101547,2.3045877544904587,2.270886079153859,0
-1.8284127758879931,-2.5863155721738518,-1.3148853915684202,-0.13492497636750955,-0.7804205833382833,0.8536712447394599,0.7825530137841779,-0.108347800269049,0.0696891348451183,1.5656151201442507,1
-2.938702799741298,-5.353634429934736,6.077074651247777,0.12773009402867652,-1.5612761510763102,1.087632886519182,2.355350768753034,-1.156797867213545,1.2261623060865965,2.8187270664339064,0
4.819391961924566,11.8893960489945,-5.965312874563664,2.5086867161946653,-10.14592000178723,2.356657430721518,-4.984082127474275,-4.741270381298939,-5.92476034870806,1.451235483247607,1
0.6556113101987102,2.081874063783801,-2.0691979536344602,0.035014723241464374,-2.976293434287585,0.436596112160462,-2.459323449667819,-1.0987904134574589,-2.142032497245696,1.9739495801826492,1
1.9847767260239226,1.5652064225753013,-0.9073740951204343,-0.8594434605678134,0.7586398290949852,1.3333603505376717,-0.2774584774306281,2.16254771382451,-2.0845845478222897,0.3676410053149963,1
1.0139170355208837,4.03546752203508,-4.1903907231755415,-1.0924446694603809,-2.829953180006551,-0.5378359536180681,2.124995902760265,-0.17077239222023377,-4.0275072388209505,1.1800452956082943,0
2.083999832354614,2.152682833864329,-1.530467283531129,-3.2308225788942897,0.4829710414476972,-0.1300584738550376,-0.27240483749399824,1.001840233926604,-1.0239413977832608,1.8234820232228763,1
2.402339150878168,4.943095304634558,-3.2827184556892126,1.7132756087030054,-5.017445479627483,-0.5875553596763748,-2.115313681417356,-1.831367659085432,-2.5653904051659957,0.7678026407110804,1
-2.116420212615396,-3.8979878193202047,4.022501544965891,3.093432819776282,-3.2463266846057297,0.4629848286395537,0.46641418773854526,-1.6171085182833067,0.7940725128161377,1.3952480746083937,1
2.328164085831813,1.1777676648844086,-3.1964659879528545,1.5452153093121848,-2.094235410806581,1.5826610191335115,2.3985284466081414,2.2570693886783206,-2.3837618266686653,0.2808132898467508,0
-2.0482426872523614,-3.1965322625409924,-2.2578196794064542,2.2122048658822724,-4.789944620160704,-0.30738207445797766,2.0980152611309832,-0.7646077863368399,-1.1797754645010126,2.8669592667623456,0
-5.692484287711068,-4.754767278192583,4.650128975115109,0.014019747145384232,-1.3972890839853083,-0.1810016875489772,3.3131168293964066,-0.9191300769945387,-3.2519508918863442,2.5874430890395805,0
3.276670418442249,-0.955005734140228,0.5592634690461189,0.02576033588116089,0.08883464690731994,-1.3461218894084823,-0.2598709193454567,3.0685526064034323,0.1024788429574699,1.5524138468543804,0
-4.072408277842916,-4.235879307189154,-0.26296414966814274,2.060372834662748,-3.173050951069438,-0.8938535353563056,-0.6459360727966086,-2.840305999146395,1.2208647308625158,1.848130086334547,0
2.004598940501236,0.3144461825933625,-1.6389156430453764,0.17624332430976275,-0.6669852690933674,0.639420137403198,-2.0249088413818264,1.5166386778932344,-0.8313432373262301,1.3439337154450057,1
1.6129474201201681,1.7110635072924745,-1.1794506781880165,1.864849481762414,-4.267419710095499,1.0879372533227223,-1.2510395711225584,-1.186677625492652,-0.9611501350311595,1.3746332475411747,1
1.0373279752801294,2.3397796158720747,0.44033218480203895,0.898598617966164,-3.674257987586263,-1.641981612135927,1.8779562043201052,-3.3002951036644177,2.0746312072184923,-0.284436561794577,0
-0.5264481603864096,-3.152194513563938,1.6074806530019228,2.734321549711488,-3.273630221352109,0.5026299281675198,1.0501207477646979,-0.4720940112859888,0.837479459600553,1.5363196650596187,0
0.4801883863938665,-0.9914244361717833,-1.1213948029499163,0.3026961616463384,-0.25411919091927415,0.16068421378189154,-0.3068894367682866,1.7624215272075665,-1.4365378147273216,1.1540642633142302,1
3.005787896313259,0.6333076874100761,-2.188107764894702,2.4075402897055715,-4.414498302093024,-1.0569067218447108,-0.05859146913803093,1.7425239334989566,-2.65974688075291,2.3581913128813516,0
0.9174381655483046,-1.1003543585199345,3.099920707445852,2.18726355474767,-3.215710116240332,-1.3925817057996372,3.4856370372877654,-0.6563489178990367,1.170602361620198,0.48862308941182153,0
2.681153557243589,0.06398372009558974,-3.27765412660296,-1.8915668187196681,-0.641592529627824,0.8690222164111675,0.29101572694315836,2.7510067467885766,-1.3214869508326266,2.993059311732271,1
2.1622821927322162,-1.1717554635300915,-0.5978699061390125,1.5024163442822287,-1.8464166329416332,0.4266677787238238,1.956786410993564,2.2068602209617394,-0.4705774531883109,1.2072929124700784,0
1.0040509533119788,-0.6978464206111088,-0.7447889235242923,1.1410033610890595,-1.777286252894628,-0.09682524017150303,1.8061382002301813,0.9860638854738106,-0.4474305814125239,0.8185364235582431,0
0.25079565824794314,-0.5950092758451226,-0.23323034139125287,0.34243224172915343,-1.519125440002371,-0.9203494507458501,0.6039133576960767,0.024923369118408756,-0.20591449175334908,1.1752827434460478,1
1.8124981286598802,3.8063486322712015,-2.1160517845803968,1.8889718188281308,-5.016502700254349,-1.1244440868302532,-2.0527619682577023,-1.620258856840076,-2.8208528565693096,1.2526061513520825,1
-1.365640705065399,-1.9458077880491682,-4.001616752611512,3.3972796356237014,-5.972966874340704,0.818865315554664,2.2758017069686365,-0.3340136091840835,-2.7533762408479534,2.510797172914404,0
-1.7899888810716171,-0.3380812925461867,-2.853752179352586,0.2135028773038894,-0.8920874363674196,-1.0458736738399013,-0.004515501850245185,-0.42715817964079994,-1.5812498179086714,0.5196529603676086,1
-2.0859073508893706,0.8097280170780506,-1.5466999436552717,0.30960507614060107,2.5887762519477158,0.8389040843199661,-3.2761210452392375,0.862244311176562,-3.3903631302492374,-1.6391069981982151,1
3.302476059065932,0.23939825752352478,-3.089079192053661,1.5073692360010604,-0.6195429223404376,0.8909959855773958,1.821212572713514,4.246717633209068,-2.3565696726653758,0.287048990490405,0
-2.4255572719040557,-4.258049981059571,-1.0259851741809878,2.4126297147067852,-2.109488162460438,-0.20636150667120906,2.509286422809488,-0.06869321613372259,0.519802011670605,0.8658166652358111,0
-0.4431644465439637,2.7296047798276097,-1.0570764337806162,-1.9052614441143358,2.5020144688084627,-3.029343977923139,-4.37790381582319,0.14697019024996094,-2.6483194180987732,-0.5014094609876971,1
-0.6740083965466671,-0.29209062372235867,0.12133304810201917,1.6099186121125872,-3.5976730606147367,1.1844564145093637,1.343949487610652,-2.598791959011714,1.3146546543003204,0.5747429367213741,0
1.2710762731443004,4.348575599594757,-3.4260566179151235,0.8102464334128369,-4.2278325863156585,0.216955004067199,-2.195164726223633,-1.7678503998683492,-3.119592193179175,1.1485695233443287,1
-1.993351888733336,-2.3172188482361467,2.965796457200024,2.799071196883037,-3.2587647829598554,0.28797559679681634,1.6540793389966524,-1.27806146825476,-0.937379924155505,0.877858032238951,0
-1.098198428500758,1.7369507419054826,-0.18813872459969105,1.440220567574247,-3.063586277681857,0.03995853735428193,3.7919459893961975,-3.03298465105191,0.35452300511186485,-1.3358774267045108,0
4.573598410407795,0.9406428724708876,-2.0293001208274872,-1.5968688068417087,-0.6698285693402787,1.9199544118148728,1.8945394827303228,3.7841353953019516,-1.3225870081296183,2.475114073456392,1
2.478075005872375,-1.4768989037321862,0.0685754937557479,1.8881105756758108,-2.4396262145984133,2.2713100591411006,0.37902063341304304,2.239549108495928,-0.7314143172715443,2.007139425380226,0
3.7690760363523914,7.6466674541515,-3.3789761125649194,3.6068286053182654,-8.432331797958984,-0.7780582042897685,-2.8219884819103824,-3.569051418506558,-3.2918624633865097,0.6516912795663226,1
2.9781705307621094,4.6314440503006455,-2.0200306919943225,1.2264456405305948,-5.317458106719627,-0.6433632017851056,-3.286882767901834,-1.8168105020040122,-2.3589798460954188,1.9463000308624046,1
3.4047944380063786,0.5768269765722702,-2.4039188078314373,-2.091857496283037,-0.6251040914616093,-1.3996270175898464,0.2297562504738091,2.895587947443027,-1.3400039958765757,3.062816111701742,1
-2.332114626771744,0.5547866517903679,0.40256292852474873,-2.2519509506580526,5.230377592456846,2.182458246581271,-2.0416284617038465,2.7550590887347957,-5.209100114299967,-1.0608728164897534,1
3.25424770460517,5.617772244360758,-2.5553967510760858,2.205355716345986,-7.66117315692789,1.011881743102184,-2.1740631350805852,-2.724536048239478,-3.0038825705214878,2.1898930280184006,1
0.8675576723433381,1.312869355901102,-1.6905924232859757,1.0492898953012537,-3.6576209862942055,-2.567482556602731,-0.07600948332125412,-1.306483596272781,-0.6019443035996516,1.2893681522751779,1
1.293842302050304,0.9912571985250566,-1.5548811052773228,-0.6448107824508367,0.3489115672624419,-2.984240386385807,-1.2891921890436522,1.3791908998211297,-1.4318219739112035,0.6600855987368167,1
-0.46793586342564164,-1.6290850684738256,0.12943357173299508,1.1169532538270093,-0.5506615715435796,1.0915627755817852,0.3366732856666097,0.08149997828433797,0.6959124455509063,0.1335969908521295,1
2.1270827678146187,1.5471513931336451,-0.7110830857921894,0.06294824429493051,0.2901455326642093,-0.6053469428950905,0.036749160311741136,1.6761397984667987,-1.1871279361542075,-0.29955308330934716,1
1.5920489238911277,-1.7012500591847848,1.9675600016196935,0.5837402547441195,-3.552077650317702,-1.304221129512533,-0.5243384947146712,0.25183364797237084,-0.11337720328060708,3.7587547149523535,0
3.546404603378613,5.5513467809592605,-2.769723820157763,1.6835299290649568,-6.604338088881553,-0.5099531606357663,-3.1220987137473966,-2.0564906692347504,-2.9942257939515633,2.188653993759725,1
0.10821337942423925,1.854932032021058,-4.535168921973005,-0.29077310425415703,-4.688373040505081,-0.36243776929375887,0.38762114012266147,-0.8041783158822917,-3.7010377442233273,3.2232834195557962,0
2.3986820028001006,-0.22325270430759248,-2.70663493541882,-1.7965876676055104,-1.5549908978677989,1.371100693014434,-1.5476530313086427,1.3429293752872515,-0.21330878984751078,3.7368532095106457,1
1.774497228281157,-0.343409036486048,-2.8304766065372826,1.6341536959788578,-1.8261120228024414,-0.0519095248529007,1.285324257920333,2.3934274258676784,-1.8475062035316603,0.9175676818357883,0
3.397874406509556,6.0480367421461425,-2.9810306864646927,2.4348994699914,-7.146494644206087,-0.5288181479711639,-3.1145948815841793,-2.5360874885799465,-3.178757720016951,1.6449080052816456,1
-1.8663637685802286,-1.3712837494569234,0.6124131077266021,2.083836837696552,-3.030190871531659,1.034828328741799,1.9381434222801388,-1.8997930629044766,0.08649235768656105,0.35077973526319206,0
1.7391205114205655,0.8556435891014506,-2.9921952917506855,2.363996315222574,-4.081268571519078,0.7572846919273926,2.7204209606669525,1.5394257515598027,-3.2765471508773816,1.2236035582113811,0
1.7354602027056552,-0.3052055100693503,-1.3969150282406986,0.42014441544562664,-1.938149056381192,-0.10547714755141305,-0.49511558665485556,1.7540994033858166,-1.8719934953595452,2.3303313895303397,0
5.283453964614509,7.60198066442006,-2.4014569118157265,4.357833762816815,-9.835264551641602,-1.5301868996731605,-2.111577388800416,-3.382739405849618,-2.6151639317795863,1.199533245110674,1
1.4751178169712955,-0.4979165388220217,-2.1744876346408617,0.9165365599548838,-2.5539190805882157,0.7538812059117045,0.7291318452337463,1.4410493769136659,-1.4830191275414886,2.038481524987187,0
2.0364905417323005,0.4398608978096858,-0.5468626305887304,0.7727639582201146,-3.0765296310969203,-0.7853844073633445,0.798139693269677,0.9350656246559196,-1.6645125066959015,2.147977897999135,0
1.780826756757393,1.6587266934828886,-2.678333084928144,-1.8388859150681411,0.737898039416094,0.6693725608786529,-1.742645586569356,1.8510068429914752,-2.015391692528685,1.303067590922888,1
-3.034449328117616,-8.141195244472927,2.26446012768243,2.833879119330998,-2.1447491678177677,0.4647894588047703,-0.1721228588324295,0.9194538341444263,0.6917809884035732,3.4122974601487828,0
2.806117323347059,5.994958162606512,4.226338854181687,2.7775908369570503,-4.404687817872984,-1.2296982805944894,3.091956325844322,-5.262007232524672,3.325876954508985,-3.6328112880405428,0
3.858356599131942,1.2255833530330646,-1.466440220868501,0.8354810300381428,-0.9808157941609041,2.706353870628094,1.4201413333751638,3.4500660134249923,-2.117956675788493,0.6573850692493224,0
2.085816764216939,1.690516091197337,-1.5711801968847776,-2.9135193088955256,0.7415641244027704,-0.27193888108303543,-0.7327205377324724,1.837027337933996,-1.8429691057883306,2.00145833607322,1
-3.4149630252596594,-7.328912803724676,0.47835238565799365,2.0193621761334484,-3.171477891286802,-0.6175034402245614,-3.3836598936150875,-1.9541622176251434,3.154209572191893,4.106604613680208,0
