feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
1.35883395731471,1.8886750229843094,-0.23053608485489477,4.709586462546528,1.4844067102438887,-3.3218957880635114,4.545721737269994,3.097508790405426,-2.653782787039006,1.0460152643105003,1
-0.05427411603005661,3.4426014033618983,-0.23609314982068003,8.822617232654899,1.3500106556705302,-1.5091436792737698,3.0619752858418074,4.840782994159024,2.470225331471676,0.7670559192556388,0
-1.3979949833036034,1.1128197945338945,0.2783352867789899,0.49503756292341367,-1.4229915575461776,-1.0714519837994771,3.211314980447478,2.235685650964087,-2.387613659381987,-0.13580815157887693,0
-3.561585224463316,1.6063970568879655,-0.10607601947249175,1.7623838084550543,-1.832212222751931,-1.4505708294385362,3.56621649225241,2.4370575498609917,-1.7605247524884753,0.22505865729608177,0
-0.6240279948564242,-1.2782847275021876,-0.35025224931580495,3.177622407135266,1.8791087211622746,1.0917837927780458,1.4013815454940195,1.1531453579416078,1.132018176187249,-0.8179784628294859,0
0.18572654271038336,-0.254285053824044,-0.9600005217846626,2.5467110776912754,-0.16976698236420318,-3.4200111429211795,3.9088213142336383,2.1962493958669644,-2.9578282426670475,1.2610173291707132,1
2.414376528922563,-1.996148352665131,-2.0885166751830013,3.175184490138434,3.5329801015605153,0.22964013896892377,3.2953986768882917,0.013176399105561565,0.6887639423393228,-3.9212724405592163,1
-4.144351378686428,1.7629670141214209,0.24004085171569986,4.238614256220004,1.8254452149670761,-0.3301920861783878,1.9866501808808374,1.3246787056935108,-0.6429337311608374,1.7640109661961145,1
-2.031572902497838,2.464362409951452,2.055659754118946,5.3356816416251,2.462307905603449,-1.9512424672236666,4.382980844551164,2.0642432020429995,-1.859292626909087,0.5799780008826846,1
-2.852178090675796,-0.5853247748636647,-0.733316104509344,7.197300996545669,2.302537474253853,-3.896193056823558,5.226644311794521,-0.12747848385827454,1.1908289709229996,-2.0714529657881036,0
-1.2951027106014055,1.1005500151006693,0.006129866180347917,3.428276937086332,3.1869861937613875,-0.379756505899981,1.290274169695448,-0.8016534685222454,0.4855330799478266,-0.4708458219562792,1
0.7116590286236537,3.445586164044413,-0.6979001722549206,4.372052955352463,-0.19370393274133169,-0.40973129502869,4.398224499961234,4.282600700240116,0.37176880413686275,-2.412402208526997,0
1.3874662641579585,-1.8652644768413704,0.24204245303842092,2.9379170340696215,1.9072072694384874,-1.5599744978046153,2.624207824129032,-0.28781805850543285,0.6300431792232648,-2.224764958189282,1
-1.5038850529681826,2.320342993241778,0.961301143031308,1.760712203789082,-0.20458899388068352,-1.199386799327029,0.5764260666243045,1.8864168355278186,-1.6490314528436616,3.192566516163735,1
-0.9702313846913259,0.6115087124169747,-0.0007128978347337239,3.7324745354779747,-0.2748900832685326,-1.2685476270555816,3.1072291998984145,2.874434978889317,-0.2139078081502035,0.06231739530665026,0
